"","Gene","F_values","P_values","Genetic.Elements","stage","counts","Sample","logCounts"
"185","BB_0107_nusB_transcription_antitermination_factor_NusB",9.5791364274868,0.0135647340135574,"Chromosome","Stationary",1419.47,"Stationary Sample 8",3.1521262182975
"186","BB_0107_nusB_transcription_antitermination_factor_NusB",9.5791364274868,0.0135647340135574,"Chromosome","Stationary",1157.32,"Stationary Sample 7",3.06345345836332
"187","BB_0107_nusB_transcription_antitermination_factor_NusB",9.5791364274868,0.0135647340135574,"Chromosome","Mid",1216.49,"Mid Sample 4",3.08510854321943
"188","BB_0107_nusB_transcription_antitermination_factor_NusB",9.5791364274868,0.0135647340135574,"Chromosome","Mid",1508.06,"Mid Sample 6",3.1784186208113
"189","BB_0107_nusB_transcription_antitermination_factor_NusB",9.5791364274868,0.0135647340135574,"Chromosome","Mid",1548.46,"Mid Sample 5",3.1898999910918
"190","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Stationary",1605.04,"Stationary Sample 9",3.20548586014451
"191","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Early",1473.94,"Early Sample 2",3.16847980496179
"192","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Mid",1331.93,"Mid Sample 5",3.12448140095097
"193","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Stationary",1716.87,"Stationary Sample 7",3.2347374119809
"194","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Mid",1468.01,"Mid Sample 6",3.16672901397925
"195","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Early",1517.44,"Early Sample 1",3.18111152796208
"196","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Stationary",2057.17,"Stationary Sample 8",3.3132701823176
"197","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Early",1640.96,"Early Sample 3",3.21509799483067
"198","BB_0111_dnaB_replicative_DNA_helicase",5.48945951937541,0.0441289545447677,"Chromosome","Mid",1369,"Mid Sample 4",3.13640344813399
"199","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Mid",3570.2,"Mid Sample 6",3.55269254565378
"200","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Early",3019.65,"Early Sample 1",3.47995660789839
"201","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Stationary",3788.28,"Stationary Sample 7",3.57844207116568
"202","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Stationary",3892.69,"Stationary Sample 9",3.59024981942584
"203","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Mid",3076.86,"Mid Sample 4",3.48810773589299
"204","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Early",2698.65,"Early Sample 2",3.43114656261312
"205","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Stationary",4751.01,"Stationary Sample 8",3.67678594452997
"206","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Early",3183.49,"Early Sample 3",3.50290348999328
"207","BB_0115_-_30S_ribosomal_protein_S6",8.03633577657685,0.0200857960404092,"Chromosome","Mid",3040.37,"Mid Sample 5",3.48292643860228
"208","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Early",2656.54,"Early Sample 1",3.42431635954502
"209","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Stationary",3993.47,"Stationary Sample 8",3.60135042624604
"210","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Mid",2524.45,"Mid Sample 5",3.40216677335231
"211","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Mid",2323.65,"Mid Sample 6",3.3661707129972
"212","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Mid",2579.1,"Mid Sample 4",3.41146818145792
"213","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Early",2428.82,"Early Sample 3",3.38539533040687
"214","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Stationary",3022.24,"Stationary Sample 7",3.48032894926078
"215","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Early",2326.74,"Early Sample 2",3.36674785605254
"216","BB_0120_uppS_isoprenyl_transferase",5.55403720388925,0.0431370418513231,"Chromosome","Stationary",2945.72,"Stationary Sample 9",3.46919146340475
"217","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Early",190.713,"Early Sample 1",2.2803802978485
"218","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Mid",178.257,"Mid Sample 4",2.2510465932318
"219","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Stationary",141.365,"Stationary Sample 7",2.15034189752026
"220","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Early",211.742,"Early Sample 2",2.32580701087293
"221","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Stationary",53.6227,"Stationary Sample 8",1.72934867771063
"222","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Early",170.117,"Early Sample 3",2.23074771536027
"223","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Mid",176.18,"Mid Sample 5",2.2459566056502
"224","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Mid",162.2,"Mid Sample 6",2.21005084987514
"225","BB_0134_-_hypothetical_protein",8.41373990182207,0.0181584949467368,"Chromosome","Stationary",105.436,"Stationary Sample 9",2.02298892142596
"226","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Mid",1383.82,"Mid Sample 4",3.14107960306099
"227","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Early",1440.36,"Early Sample 1",3.15847105214628
"228","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Mid",1317.23,"Mid Sample 6",3.11966161323793
"229","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Stationary",1763.66,"Stationary Sample 8",3.24641486517451
"230","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Stationary",1601.01,"Stationary Sample 9",3.20439404455594
"231","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Mid",1210.46,"Mid Sample 5",3.08295044262839
"232","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Early",1245.46,"Early Sample 2",3.09532978401365
"233","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Stationary",1721.49,"Stationary Sample 7",3.23590450426554
"234","BB_0139_-_hypothetical_protein",6.75855497137884,0.0290540865165063,"Chromosome","Early",1634.5,"Early Sample 3",3.21338492491639
"235","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Stationary",1268.54,"Stationary Sample 8",3.10330416608308
"236","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Early",893.881,"Early Sample 3",2.95127970617481
"237","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Mid",680.705,"Mid Sample 5",2.83295894065078
"238","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Early",815.502,"Early Sample 2",2.91142503047488
"239","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Early",861.626,"Early Sample 1",2.93531879554313
"240","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Stationary",1117.16,"Stationary Sample 7",3.04811537735991
"241","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Stationary",975.846,"Stationary Sample 9",2.98938128628629
"242","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Mid",979.93,"Mid Sample 6",2.99119505355013
"243","BB_0141_-_membrane_fusion_protein",5.20584463884837,0.0488645488588847,"Chromosome","Mid",814.736,"Mid Sample 4",2.91101690651063
"244","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Mid",1061.05,"Mid Sample 6",3.02573584970007
"245","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Early",1026.78,"Early Sample 3",3.0114774007335
"246","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Stationary",1275.83,"Stationary Sample 9",3.10579280998036
"247","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Early",989.854,"Early Sample 2",2.99557114240534
"248","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Mid",917.469,"Mid Sample 5",2.96259139896621
"249","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Stationary",1252.05,"Stationary Sample 8",3.09762167255692
"250","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Stationary",1105.96,"Stationary Sample 7",3.04373941983177
"251","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Early",920.324,"Early Sample 1",2.96394074760698
"252","BB_0144_-_glycine/betaine_ABC_transporter_substrate-binding_protein",7.58113313669505,0.0227912018473504,"Chromosome","Mid",1066.92,"Mid Sample 4",3.02813185629317
"253","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Stationary",3118.1,"Stationary Sample 8",3.49389003925301
"254","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Early",10931.5,"Early Sample 1",4.03867975911585
"255","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Early",13075.1,"Early Sample 2",4.11644501909053
"256","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Stationary",7543.54,"Stationary Sample 7",3.87757519755103
"257","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Early",11731.2,"Early Sample 3",4.0693424389461
"258","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Mid",12583.9,"Mid Sample 6",4.09981525843749
"259","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Mid",11861.6,"Mid Sample 4",4.07414327455132
"260","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Stationary",9629.36,"Stationary Sample 9",3.98359742339609
"261","BB_0147_-_flagellin",5.41870687973763,0.0452509392705742,"Chromosome","Mid",10204.5,"Mid Sample 5",4.00879173001625
"262","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Mid",181.725,"Mid Sample 4",2.25941467752921
"263","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Early",151.961,"Early Sample 1",2.18173214282591
"264","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Stationary",42.1469,"Stationary Sample 8",1.6247656367922
"265","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Early",166.529,"Early Sample 2",2.22148987413832
"266","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Mid",155.265,"Mid Sample 6",2.19107356764116
"267","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Early",144.844,"Early Sample 3",2.1609005097513
"268","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Mid",162.227,"Mid Sample 5",2.21012313702164
"269","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Stationary",121.565,"Stationary Sample 9",2.08480855442002
"270","BB_0152_nagB_glucosamine-6-phosphate_deaminase",5.57885292002714,0.0427637810942968,"Chromosome","Stationary",120.36,"Stationary Sample 7",2.08048217906804
"271","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Mid",219.219,"Mid Sample 6",2.34087819231944
"272","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Early",197.539,"Early Sample 3",2.29565285091289
"273","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Stationary",43.9324,"Stationary Sample 8",1.64278492915391
"274","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Mid",257.902,"Mid Sample 5",2.41145471005417
"275","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Early",230.175,"Early Sample 2",2.36205815182352
"276","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Stationary",170.977,"Stationary Sample 9",2.2329376925857
"277","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Early",213.894,"Early Sample 1",2.33019860222726
"278","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Mid",241.576,"Mid Sample 4",2.3830537859702
"279","BB_0155_-_lipoprotein",5.69355668225851,0.0410933260404598,"Chromosome","Stationary",161.643,"Stationary Sample 7",2.20855690209822
"280","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Early",683.047,"Early Sample 3",2.83445058821795
"281","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Early",726.902,"Early Sample 1",2.86147586377775
"282","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Stationary",417.941,"Stationary Sample 7",2.6211149775096
"283","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Mid",834.15,"Mid Sample 5",2.92124415413258
"284","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Early",770.854,"Early Sample 2",2.88697213032251
"285","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Mid",835.758,"Mid Sample 6",2.92208054241594
"286","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Mid",696.579,"Mid Sample 4",2.84297037749863
"287","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Stationary",345.395,"Stationary Sample 8",2.53831604635209
"288","BB_0158_-_S2_lipoprotein",7.37488008413637,0.0241776734184354,"Chromosome","Stationary",653.858,"Stationary Sample 9",2.81548344173032
"289","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Stationary",162.865,"Stationary Sample 7",2.21182776362074
"290","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Early",395.483,"Early Sample 1",2.59712781990735
"291","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Stationary",344.042,"Stationary Sample 9",2.53661146366112
"292","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Early",527.79,"Early Sample 2",2.72246115741499
"293","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Mid",532.01,"Mid Sample 6",2.72591979564844
"294","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Early",386.47,"Early Sample 3",2.5871157871544
"295","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Mid",664.38,"Mid Sample 5",2.82241655029896
"296","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Stationary",83.7807,"Stationary Sample 8",1.92314398463426
"297","BB_0159_-_hypothetical_protein",11.6096288110744,0.00865857091988843,"Chromosome","Mid",548.503,"Mid Sample 4",2.73917900726147
"298","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Early",119.238,"Early Sample 1",2.07641468292376
"299","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Stationary",87.4936,"Stationary Sample 7",1.9419762863213
"300","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Mid",132.39,"Mid Sample 6",2.12185518216685
"301","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Stationary",105.902,"Stationary Sample 9",2.02490416200325
"302","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Stationary",68.7038,"Stationary Sample 8",1.83698075850629
"303","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Mid",111.437,"Mid Sample 4",2.04702941191391
"304","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Mid",129.998,"Mid Sample 5",2.11393667080187
"305","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Early",151.298,"Early Sample 2",2.17983318714609
"306","BB_0160_alr_alanine_racemase",5.91157296352104,0.0381505376213815,"Chromosome","Early",119.314,"Early Sample 3",2.07669140566548
"307","BB_0166_malQ_4-alpha-glucanotransferase",6.02177678278783,0.0367694836768256,"Chromosome","Early",62.2721,"Early Sample 1",1.79429351166702
"308","BB_0166_malQ_4-alpha-glucanotransferase",6.02177678278783,0.0367694836768256,"Chromosome","Early",53.3482,"Early Sample 2",1.72711977065355
"309","BB_0166_malQ_4-alpha-glucanotransferase",6.02177678278783,0.0367694836768256,"Chromosome","Stationary",70.9935,"Stationary Sample 9",1.85121858754502
"310","BB_0166_malQ_4-alpha-glucanotransferase",6.02177678278783,0.0367694836768256,"Chromosome","Mid",66.7134,"Mid Sample 4",1.8242130747196
