"","Genetic.Elements","Gene","stage","counts","Sample","logCounts"
"254","Chromosome","BB_0269_-_ATP-binding_protein","Early",2720.23,"Early Sample 1",3.4346056259121
"255","Chromosome","BB_0270_-_flagellar_biosynthesis_regulator_FlhF","Early",612.512,"Early Sample 1",2.78711460157981
"256","Chromosome","BB_0271_flhA_flagellar_biosynthesis_protein_FlhA","Early",2426.12,"Early Sample 1",3.38491227800168
"257","Chromosome","BB_0272_flhB_flagellar_biosynthesis_protein_FlhB","Early",2292.75,"Early Sample 1",3.36035670211779
"258","Chromosome","BB_0273_fliR_flagellar_biosynthetic_protein_FliR","Early",509.344,"Early Sample 1",2.70701119459717
"259","Chromosome","BB_0274_fliQ_flagellar_biosynthesis_protein_FliQ","Early",690.202,"Early Sample 1",2.83897621341346
"260","Chromosome","BB_0275_fliP_flagellar_biosynthesis_protein_FliP","Early",1701.74,"Early Sample 1",3.23089320722282
"261","Chromosome","BB_0276_-_flagellar_biosynthesis_protein_FliZ","Early",2872.53,"Early Sample 1",3.45826457304924
"262","Chromosome","BB_0277_-_flagellar_motor_switch_protein_FliN","Early",2300.49,"Early Sample 1",3.36182034977023
"263","Chromosome","BB_0278_fliM_flagellar_motor_switch_protein_FliM","Early",1284.98,"Early Sample 1",3.10889636816752
"264","Chromosome","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL","Early",825.878,"Early Sample 1",2.91691589739298
"265","Chromosome","BB_0280_-_flagellar_motor_protein_MotB","Early",1462.18,"Early Sample 1",3.16500083923938
"266","Chromosome","BB_0281_-_motility_protein_A","Early",1953.93,"Early Sample 1",3.29090900095989
"267","Chromosome","BB_0282_-_flagellar_protein_FlbD","Early",2095.52,"Early Sample 1",3.32129181017019
"268","Chromosome","BB_0283_-_flagellar_hook_protein_FlgE","Early",1526.16,"Early Sample 1",3.18360006669522
"269","Chromosome","BB_0284_flgD_flagellar_hook_capping_protein","Early",796.724,"Early Sample 1",2.90130789976953
"270","Chromosome","BB_0285_-_flagellar_protein","Early",1208.59,"Early Sample 1",3.08227899652936
"271","Chromosome","BB_0286_-_flagellar_protein","Early",1068.17,"Early Sample 1",3.02864037646272
"272","Chromosome","BB_0287_-_flagellar_protein_FlbA","Early",592.336,"Early Sample 1",2.7725681282618
"273","Chromosome","BB_0288_fliI_flagellum-specific_ATP_synthase_FliI","Early",1070.47,"Early Sample 1",3.0295745006664
"274","Chromosome","BB_0289_fliH_flagellar_assembly_protein_FliH","Early",1528.19,"Early Sample 1",3.18417735346856
"275","Chromosome","BB_0290_fliG_flagellar_motor_switch_protein_FliG","Early",1992.74,"Early Sample 1",3.29945063842387
"276","Chromosome","BB_0291_fliF_flagellar_MS-ring_protein_FliF","Early",2524.22,"Early Sample 1",3.40212720343353
"277","Chromosome","BB_0292_fliE_flagellar_hook-basal_body_protein_FliE","Early",3480.62,"Early Sample 1",3.54165661135911
"278","Chromosome","BB_0293_flgC_flagellar_basal_body_rod_protein_FlgC","Early",2227.99,"Early Sample 1",3.34791323724022
"279","Chromosome","BB_0294_flgB_flagellar_basal_body_rod_protein_FlgB","Early",726.857,"Early Sample 1",2.86144897726947
"280","Chromosome","BB_0295_hslU_ATP-dependent_protease_ATPase_subunit_HslU","Early",920.968,"Early Sample 1",2.9642445404413
"281","Chromosome","BB_0296_-_ATP-dependent_protease_subunit_HslV","Early",727.407,"Early Sample 1",2.86177747605159
"282","Chromosome","BB_0297_-_protein_smf","Early",619.472,"Early Sample 1",2.79202168113935
"283","Chromosome","BB_0298_-_hypothetical_protein","Early",1218.79,"Early Sample 1",3.0859288822403
"284","Chromosome","BB_0299_ftsZ_cell_division_protein_FtsZ","Early",1649.32,"Early Sample 1",3.21730492535434
"285","Chromosome","BB_0300_ftsA_cell_division_protein_FtsA","Early",2354.5,"Early Sample 1",3.37189869477874
"286","Chromosome","BB_0301_-_cell_division_protein_B","Early",782.067,"Early Sample 1",2.8932439608397
"287","Chromosome","BB_0302_ftsW_lipid_II_flippase_FtsW","Early",683.454,"Early Sample 1",2.83470928961569
"288","Chromosome","BB_0303_mraY_phospho-N-acetylmuramoyl-pentapeptide-transferase","Early",541.112,"Early Sample 1",2.73328716519482
"289","Chromosome","BB_0304_-_UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine_ligas","Early",329.664,"Early Sample 1",2.51807152386447
"290","Chromosome","BB_0305_-_hypothetical_protein","Early",448.261,"Early Sample 1",2.65153095563675
"291","Chromosome","BB_0306_-_rRNA_small_subunit_methyltransferase_H","Early",496.655,"Early Sample 1",2.69605481202456
"292","Chromosome","BB_0307_-_hypothetical_protein","Early",483.151,"Early Sample 1",2.6840828827557
"293","Chromosome","BB_0308_-_hypothetical_protein","Early",297.894,"Early Sample 1",2.47406175600748
"294","Chromosome","BB_0309_-_hypothetical_protein","Early",243.432,"Early Sample 1",2.38637766719704
"295","Chromosome","BB_0311_-_NAD_kinase","Early",426.521,"Early Sample 1",2.62994041876168
"296","Chromosome","BB_0312_-_purine-binding_chemotaxis_protein","Early",358.116,"Early Sample 1",2.55402372496745
"297","Chromosome","BB_0313_rrmJ_rRNA_large_subunit_methyltransferase","Early",324.839,"Early Sample 1",2.51166816486717
"298","Chromosome","BB_0314_-_octaprenyl-diphosphate_synthase","Early",60.5293,"Early Sample 1",1.78196565147913
"299","Chromosome","BB_0315_-_hypothetical_protein","Early",86.3995,"Early Sample 1",1.93651122919337
"300","Chromosome","BB_0316_-_integral_membrane_protein","Early",556.388,"Early Sample 1",2.74537775469531
"301","Chromosome","BB_0317_-_integral_membrane_protein","Early",634.957,"Early Sample 1",2.80274431537852
"302","Chromosome","BB_0318_-_ABC_transporter_ATP-binding_protein","Early",891.662,"Early Sample 1",2.95020025868855
"303","Chromosome","BB_0319_-_hypothetical_protein","Early",741.131,"Early Sample 1",2.86989497930019
"304","Chromosome","BB_0321_-_hypothetical_protein","Early",1424.36,"Early Sample 1",3.15361976897357
"305","Chromosome","BB_0322_-_hypothetical_protein","Early",1658.39,"Early Sample 1",3.21968667032199
"306","Chromosome","BB_0323_-_hypothetical_protein","Early",1815.17,"Early Sample 1",3.2589173051873
"307","Chromosome","BB_0324_-_hypothetical_protein","Early",496.139,"Early Sample 1",2.69560336696579
"308","Chromosome","BB_0325_-_hypothetical_protein","Early",782.554,"Early Sample 1",2.89351431566623
"309","Chromosome","BB_0326_-_hypothetical_protein","Early",1280.12,"Early Sample 1",3.10725068284715
"310","Chromosome","BB_0327_-_glycerol-3-phosphate_O-acyltransferase","Early",2495.09,"Early Sample 1",3.39708621561008
"311","Chromosome","BB_0328_-_family_5_extracellular_solute-binding_protein","Early",1707.78,"Early Sample 1",3.23243192317974
"312","Chromosome","BB_0329_-_ABC_transporter_substrate-binding_protein","Early",1065.58,"Early Sample 1",3.02758606057702
"313","Chromosome","BB_0330_-_peptide_ABC_transporter_substrate-binding_protein","Early",1051.74,"Early Sample 1",3.02190839141357
"314","Chromosome","BB_0331_-_hypothetical_protein","Early",7.46088,"Early Sample 1",0.872790054899539
"315","Chromosome","BB_0332_-_peptide_ABC_transporter_permease","Early",946.923,"Early Sample 1",2.97631466534467
"316","Chromosome","BB_0333_-_peptide_ABC_transporter_permease","Early",1129.41,"Early Sample 1",3.05285162873962
"317","Chromosome","BB_0334_-_peptide_ABC_transporter_ATP-binding_protein","Early",1149.44,"Early Sample 1",3.06048630631517
"318","Chromosome","BB_0335_-_peptide_ABC_transporter_ATP-binding_protein","Early",1539.77,"Early Sample 1",3.1874558538295
"319","Chromosome","BB_0336_-_hypothetical_protein","Early",1247.38,"Early Sample 1",3.09599877646413
"320","Chromosome","BB_0337_eno_enolase","Early",1170.63,"Early Sample 1",3.06841964968377
"321","Chromosome","BB_0338_rpsI_30S_ribosomal_protein_S9","Early",1296.76,"Early Sample 1",3.11285960575224
"322","Chromosome","BB_0339_rplM_50S_ribosomal_protein_L13","Early",2531.9,"Early Sample 1",3.40344654877588
"323","Chromosome","BB_0340_-_hypothetical_protein","Early",606.938,"Early Sample 1",2.78314432924146
"324","Chromosome","BB_0341_-_aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B","Early",630.249,"Early Sample 1",2.79951216526506
"325","Chromosome","BB_0342_-_glutamyl-tRNA(Gln)_amidotransferase_subunit_A","Early",506.223,"Early Sample 1",2.70434187323267
"326","Chromosome","BB_0343_gatC_glutamyl-tRNA(Gln)_amidotransferase_subunit_C","Early",325.101,"Early Sample 1",2.51201830537375
"327","Chromosome","BB_0344_-_DNA_helicase","Early",471.379,"Early Sample 1",2.67337023073971
"328","Chromosome","BB_0345_-_hypothetical_protein","Early",1043.05,"Early Sample 1",3.01830512741371
"329","Chromosome","BB_0346_-_export_chaperone","Early",528.68,"Early Sample 1",2.72319288132637
"330","Chromosome","BB_0347_-_fibronectin/fibrinogen-binding_protein","Early",43.727,"Early Sample 1",1.64074968250977
"331","Chromosome","BB_0348_pyk_pyruvate_kinase","Early",775.664,"Early Sample 1",2.88967363550225
"332","Chromosome","BB_0349_-_hypothetical_protein","Early",212.79,"Early Sample 1",2.32795121456819
"333","Chromosome","BB_0350_rpmB_50S_ribosomal_protein_L28","Early",1391.48,"Early Sample 1",3.14347696851982
"334","Chromosome","BB_0351_-_hypothetical_protein","Early",2503.95,"Early Sample 1",3.39862565243739
"335","Chromosome","BB_0352_-_hypothetical_protein","Early",59.7781,"Early Sample 1",1.77654210721332
"336","Chromosome","BB_0353_-_membrane_protein","Early",786.452,"Early Sample 1",2.8956722212107
"337","Chromosome","BB_0354_-_hypothetical_protein","Early",5709.31,"Early Sample 1",3.7565836246557
"338","Chromosome","BB_0355_-_transcription_factor","Early",4061.13,"Early Sample 1",3.60864689182419
"339","Chromosome","BB_0358_-_rRNA_small_subunit_methyltransferase_E","Early",933.254,"Early Sample 1",2.96999986002262
"340","Chromosome","BB_0359_-_peptidase_S41","Early",505.578,"Early Sample 1",2.70378816755582
"341","Chromosome","BB_0360_-_hypothetical_protein","Early",209.535,"Early Sample 1",2.32125657640634
"342","Chromosome","BB_0361_-_ATP-binding_protein","Early",218.913,"Early Sample 1",2.34027155261692
"343","Chromosome","BB_0362_lgt_prolipoprotein_diacylglyceryl_transferase","Early",334.135,"Early Sample 1",2.52392196953438
"344","Chromosome","BB_0363_-_hypothetical_protein","Early",265.296,"Early Sample 1",2.42373070195736
"345","Chromosome","BB_0364_mgsA_methylglyoxal_synthase","Early",380.492,"Early Sample 1",2.58034552998339
"346","Chromosome","BB_0365_la7_lipoprotein_LA7","Early",5159.09,"Early Sample 1",3.71257310417927
"347","Chromosome","BB_0366_-_aminopeptidase","Early",1261.89,"Early Sample 1",3.10102149874716
"348","Chromosome","BB_0367_-_hypothetical_protein","Early",1465.33,"Early Sample 1",3.16593544109963
"349","Chromosome","BB_0368_-_glycerol-3-phosphate_dehydrogenase","Early",660.264,"Early Sample 1",2.81971761860033
"350","Chromosome","BB_0369_-_ATP-dependent_Clp_protease_subunit_A","Early",291.187,"Early Sample 1",2.4641719820617
"351","Chromosome","BB_0370_tyrS_tyrosine--tRNA_ligase","Early",505.01,"Early Sample 1",2.70329997792425
"352","Chromosome","BB_0371_glyS_glycine--tRNA_ligase","Early",597.967,"Early Sample 1",2.77667721724367
"353","Chromosome","BB_0372_gltX_glutamate--tRNA_ligase","Early",358.17,"Early Sample 1",2.55408920691758
"354","Chromosome","BB_0373_-_hypothetical_protein","Early",550.028,"Early Sample 1",2.74038479846874
"355","Chromosome","BB_0374_-_hypothetical_protein","Early",622.612,"Early Sample 1",2.79421748686298
"356","Chromosome","BB_0375_pfs_nucleosidase","Early",785.436,"Early Sample 1",2.89511080302434
"357","Chromosome","BB_0376_metK_S-adenosylmethionine_synthetase","Early",882.146,"Early Sample 1",2.94554046919867
"358","Chromosome","BB_0377_luxS_S-ribosylhomocysteine_lyase","Early",748.373,"Early Sample 1",2.87411811051887
"359","Chromosome","BB_0378_-_hypothetical_protein","Early",413.979,"Early Sample 1",2.61697831113192
"360","Chromosome","BB_0379_-_HIT_family_nucleosidase","Early",428.822,"Early Sample 1",2.63227705801286
"361","Chromosome","BB_0380_mgtE_Mg2+_transport_protein","Early",1402.94,"Early Sample 1",3.14703909780946
"362","Chromosome","BB_0381_-_hypothetical_protein","Early",1101.04,"Early Sample 1",3.04180309686796
"363","Chromosome","BB_0382_bmpB_basic_membrane_protein_B","Early",801.173,"Early Sample 1",2.90372630488939
"364","Chromosome","BB_0383_bmpA_basic_membrane_protein_A","Early",1688.41,"Early Sample 1",3.22747791569983
"365","Chromosome","BB_0384_bmpC_basic_membrane_protein_C","Early",337.959,"Early Sample 1",2.52886401639067
"366","Chromosome","BB_0385_bmpD_basic_membrane_protein_D","Early",1111.86,"Early Sample 1",3.046050106441
"367","Chromosome","BB_0386_rpsG_30S_ribosomal_protein_S7","Early",6141.95,"Early Sample 1",3.78830627664426
"368","Chromosome","BB_0387_rpsL_30S_ribosomal_protein_S12","Early",4038.88,"Early Sample 1",3.60626094994839
"369","Chromosome","BB_0388_rpoC_DNA-directed_RNA_polymerase_subunit_beta'","Early",2559.72,"Early Sample 1",3.40819246175499
"370","Chromosome","BB_0389_rpoB_DNA-directed_RNA_polymerase_subunit_beta","Early",2819.44,"Early Sample 1",3.45016285687927
"371","Chromosome","BB_0390_rplL_50S_ribosomal_protein_L7/L12","Early",2191.31,"Early Sample 1",3.34070382063051
"372","Chromosome","BB_0391_-_50S_ribosomal_protein_L10","Early",2483.05,"Early Sample 1",3.39498546482459
"373","Chromosome","BB_0392_rplA_50S_ribosomal_protein_L1","Early",4714.38,"Early Sample 1",3.67342458566641
"374","Chromosome","BB_0393_rplK_50S_ribosomal_protein_L11","Early",2339.62,"Early Sample 1",3.36914532522869
"375","Chromosome","BB_0394_nusG_transcription_termination/antitermination_factor","Early",4982.88,"Early Sample 1",3.69748042841823
"376","Chromosome","BB_0395_secE_protein_translocase_subunit_SecE","Early",7953.59,"Early Sample 1",3.90056319975947
"377","Chromosome","BB_0396_rpmG_50S_ribosomal_protein_L33","Early",7243.24,"Early Sample 1",3.85993287550153
"378","Chromosome","BB_0397_-_hypothetical_protein","Early",437.948,"Early Sample 1",2.64142254736774
"379","Chromosome","BB_0398_-_lipoprotein","Early",356.02,"Early Sample 1",2.55147439585395
"380","Chromosome","BB_0399_-_hypothetical_protein","Early",39.7506,"Early Sample 1",1.59934368833142
"381","Chromosome","BB_0400_-_hypothetical_protein","Early",428.387,"Early Sample 1",2.63183628308902
"382","Chromosome","BB_0401_-_glutamate_transporter","Early",203.037,"Early Sample 1",2.30757518782258
"383","Chromosome","BB_0402_proS_proline--tRNA_ligase","Early",417.696,"Early Sample 1",2.62086031633229
"384","Chromosome","BB_0403_-_hypothetical_protein","Early",600.753,"Early Sample 1",2.77869594823198
"385","Chromosome","BB_0404_-_hypothetical_protein","Early",149.049,"Early Sample 1",2.17332906660858
"386","Chromosome","BB_0405_-_hypothetical_protein","Early",456.646,"Early Sample 1",2.65957965778917
"387","Chromosome","BB_0406_-_hypothetical_protein","Early",264.881,"Early Sample 1",2.42305080733047
"388","Chromosome","BB_0407_manA_mannose-6-phosphate_isomerase","Early",892.261,"Early Sample 1",2.95049191074353
"389","Chromosome","BB_0408_-_PTS_system_fructose-specific_transproter_subunit_IIABC","Early",1127.55,"Early Sample 1",3.05213580930178
"390","Chromosome","BB_0409_-_hypothetical_protein","Early",109.263,"Early Sample 1",2.03847312062996
"391","Chromosome","BB_0412_-_membrane_protein","Early",87.7741,"Early Sample 1",1.94336638508085
"392","Chromosome","BB_0413_-_integral_membrane_protein","Early",568.75,"Early Sample 1",2.75492140966517
"393","Chromosome","BB_0414_-_chemotaxis_protein_methyltransferase","Early",34.3033,"Early Sample 1",1.53533590146703
"394","Chromosome","BB_0415_-_chemotaxis_protein_CheB","Early",106.298,"Early Sample 1",2.0265250933367
"395","Chromosome","BB_0416_-_pheromone_shutdown_protein","Early",525.641,"Early Sample 1",2.72068923284416
"396","Chromosome","BB_0417_-_adenylate_kinase","Early",205.23,"Early Sample 1",2.31224084514421
"397","Chromosome","BB_0418_-_hypothetical_protein","Early",243.566,"Early Sample 1",2.38661666391589
"398","Chromosome","BB_0419_-_response_regulator","Early",407.325,"Early Sample 1",2.60994106618433
"399","Chromosome","BB_0420_-_sensory_transduction_histidine_kinase","Early",510.652,"Early Sample 1",2.70812503718814
"400","Chromosome","BB_0421_-_haloacid_dehalogenase-like_hydrolase","Early",673.598,"Early Sample 1",2.82840078901675
"401","Chromosome","BB_0422_-_3-methyladenine_DNA_glycosylase","Early",496.354,"Early Sample 1",2.69579152610659
"402","Chromosome","BB_0426_-_nucleoside_2-deoxyribosyltransferase_superfamily_protein","Early",4395.99,"Early Sample 1",3.6430566958193
"403","Chromosome","BB_0427_-_rRNA_small_subunit_methyltransferase_I","Early",132.218,"Early Sample 1",2.12129058350462
"404","Chromosome","BB_0428_-_hypothetical_protein","Early",1007.18,"Early Sample 1",3.00310709321589
"405","Chromosome","BB_0429_-_hypothetical_protein","Early",276.46,"Early Sample 1",2.44163230368431
"406","Chromosome","BB_0430_-_hypothetical_protein","Early",24.2892,"Early Sample 1",1.38541321092258
"407","Chromosome","BB_0431_-_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein","Early",157.475,"Early Sample 1",2.19721161702191
"408","Chromosome","BB_0432_-_hypothetical_protein","Early",105.638,"Early Sample 1",2.02382017029723
"409","Chromosome","BB_0434_-_chromosome-partitioning_protein_ParB","Early",56.7065,"Early Sample 1",1.75363284288475
"410","Chromosome","BB_0435_gyrA_DNA_gyrase_subunit_A","Early",5884.24,"Early Sample 1",3.7696903779491
"411","Chromosome","BB_0436_gyrB_DNA_gyrase_subunit_B","Early",2461.99,"Early Sample 1",3.39128628460113
"412","Chromosome","BB_0437_dnaA_chromosomal_replication_initiation_protein","Early",334.355,"Early Sample 1",2.52420782209603
"413","Chromosome","BB_0438_dnaN_DNA_polymerase_III_subunit_beta","Early",479.214,"Early Sample 1",2.68052949726509
"414","Chromosome","BB_0439_-_hypothetical_protein","Early",712.724,"Early Sample 1",2.85292138331228
